date,division,Patients,max temp,min temp,rainfall,humidity
3/16/2025,Rangpur,0,34.1,19.1,0,62
3/17/2025,Rangpur,0,34.8,22.7,0,41
3/18/2025,Rangpur,0,31.8,21.6,0,35
3/19/2025,Rangpur,0,31.9,17.9,0,41
3/20/2025,Rangpur,0,32.1,17.4,0,57
3/21/2025,Rangpur,0,27.8,20.6,0,72
3/22/2025,Rangpur,0,28.5,18.3,3.5,78
3/23/2025,Rangpur,0,28.3,16.6,0.1,78
3/24/2025,Rangpur,0,30.9,17.5,0,64
3/25/2025,Rangpur,0,33.3,18,0,54
3/26/2025,Rangpur,0,33.7,19.3,0,54
3/27/2025,Rangpur,0,34.1,19.9,0,57
3/28/2025,Rangpur,0,34.7,21.7,0,63
3/29/2025,Rangpur,0,33.6,21.8,0,58
3/30/2025,Rangpur,0,33.8,17.7,0,49
3/31/2025,Rangpur,0,34,17.8,0,49
4/1/2025,Rangpur,0,35.2,18.8,0,58
4/2/2025,Rangpur,0,35.3,21.4,0,58
4/3/2025,Rangpur,0,35,18.3,0,46
4/4/2025,Rangpur,0,32.8,21,0,49
4/5/2025,Rangpur,0,35.6,21.4,0,56
4/6/2025,Rangpur,0,32.5,21.3,2.7,68
4/7/2025,Rangpur,0,33.2,21.3,0,63
4/8/2025,Rangpur,0,32.8,21.9,0.4,67
4/9/2025,Rangpur,0,29.2,20.8,17.7,84
4/10/2025,Rangpur,0,27.2,20.7,31.9,89
4/11/2025,Rangpur,0,29.3,21.4,7.1,84
4/12/2025,Rangpur,0,31.1,20.8,0.1,79
4/13/2025,Rangpur,0,29.8,21.5,0,77
4/14/2025,Rangpur,0,32,21.4,0,77
4/15/2025,Rangpur,1,30.8,23,1.6,79
4/16/2025,Rangpur,0,32,21.6,8.2,77
4/17/2025,Rangpur,0,28.1,20.7,16.2,88
4/18/2025,Rangpur,0,27.3,21.4,11.5,88
4/19/2025,Rangpur,0,31.1,20.5,0.2,79
4/20/2025,Rangpur,0,31.2,21.6,2,80
4/21/2025,Rangpur,0,31,22.2,1.1,83
4/22/2025,Rangpur,0,30.2,23.2,8.3,88
4/23/2025,Rangpur,0,36.3,22.6,1.2,72
4/24/2025,Rangpur,0,36.8,21.7,0,66
4/25/2025,Rangpur,0,37.6,24,0.1,69
4/26/2025,Rangpur,0,36.5,22,3.3,72
4/27/2025,Rangpur,0,34.2,21.8,0.1,72
4/28/2025,Rangpur,0,32.1,22.2,16.8,80
4/29/2025,Rangpur,0,27.5,20.1,24.8,83
4/30/2025,Rangpur,0,30.8,21.2,0.4,75
5/1/2025,Rangpur,0,30.8,21.4,1.7,75
5/2/2025,Rangpur,0,32.6,22.7,0.5,74
5/3/2025,Rangpur,0,32.7,21.6,0.1,70
5/4/2025,Rangpur,0,33.4,22.4,1.4,70
5/5/2025,Rangpur,0,30.6,22.5,14.5,82
5/6/2025,Rangpur,0,31.6,22.3,8.2,80
5/7/2025,Rangpur,0,33.3,22.2,1.8,73
5/8/2025,Rangpur,1,37.5,22.9,0,64
5/9/2025,Rangpur,0,37.8,24.6,0,65
5/10/2025,Rangpur,0,39.3,25.2,0,63
5/11/2025,Rangpur,0,37.4,26,3.2,65
5/12/2025,Rangpur,0,35.2,24.1,2,71
5/13/2025,Rangpur,1,31.8,23.4,39.8,84
5/14/2025,Rangpur,1,32.4,23.7,4.9,85
5/15/2025,Rangpur,1,31.6,22.4,53,86
5/16/2025,Rangpur,0,31,22.9,25.2,87
5/17/2025,Rangpur,0,29.2,22.3,51.1,88
5/18/2025,Rangpur,0,30.4,22.7,10.8,87
5/19/2025,Rangpur,4,27.8,22.4,26.4,89
5/20/2025,Rangpur,1,30.4,22.8,44.2,86
5/21/2025,Rangpur,0,30.8,23,48.9,86
5/22/2025,Rangpur,0,31.3,23.1,31.2,82
5/23/2025,Rangpur,0,31.1,23.8,1.2,87
5/24/2025,Rangpur,0,32.3,24.2,0.1,83
5/25/2025,Rangpur,0,32.6,24.5,7.7,85
5/26/2025,Rangpur,0,30.1,25,4.7,85
5/27/2025,Rangpur,0,32.5,24.8,11.2,81
5/28/2025,Rangpur,0,33.2,26.3,4.7,80
5/29/2025,Rangpur,1,30.9,24.9,26,89
5/30/2025,Rangpur,0,27.5,24.6,49.2,90
5/31/2025,Rangpur,0,31.1,23.5,25.3,91
6/1/2025,Rangpur,1,32.4,24.1,18.5,87
6/2/2025,Rangpur,0,32.9,23.3,11.8,83
6/3/2025,Rangpur,0,32.2,24.7,9.4,83
6/4/2025,Rangpur,0,28.9,22.6,47.3,89
6/5/2025,Rangpur,1,30.9,22.7,13.4,85
6/6/2025,Rangpur,0,31.7,22.8,12.6,85
6/7/2025,Rangpur,0,32.8,23.9,0.3,79
6/8/2025,Rangpur,0,33.9,24.1,0.1,76
6/9/2025,Rangpur,0,34.6,25.7,0,75
6/10/2025,Rangpur,0,34.9,26.5,0.9,75
6/11/2025,Rangpur,0,33.6,26.2,0.8,82
6/12/2025,Rangpur,0,34,27.1,1.1,81
6/13/2025,Rangpur,0,34.1,27.2,0.6,79
6/14/2025,Rangpur,0,33.7,27.3,2.2,79
6/15/2025,Rangpur,3,32.6,25,13.7,86
6/16/2025,Rangpur,0,32.3,25.6,10,86
6/17/2025,Rangpur,0,32,26.1,3.1,83
6/18/2025,Rangpur,0,30.7,25.7,8.6,87
6/19/2025,Rangpur,3,31,25.2,18.5,87
6/20/2025,Rangpur,0,31.1,25.4,10.7,89
6/21/2025,Rangpur,0,31.8,24.9,57.9,90
6/22/2025,Rangpur,0,31.3,25.4,24.9,89
6/23/2025,Rangpur,1,31.5,25.5,26.6,88
6/24/2025,Rangpur,0,29.3,24.7,24.7,89
6/25/2025,Rangpur,0,32.3,25.1,17.3,86
6/26/2025,Rangpur,0,32.7,26.3,2.4,81
6/27/2025,Rangpur,0,32.6,26.3,3.6,81
6/28/2025,Rangpur,0,32.7,26.2,2.6,81
6/29/2025,Rangpur,0,32.4,26.1,5.1,82
6/30/2025,Rangpur,0,31.9,25.9,30.9,84
7/1/2025,Rangpur,0,32.6,26.1,10.6,83
7/2/2025,Rangpur,0,31.8,25.8,2.4,84
7/3/2025,Rangpur,3,31.9,26.2,7.8,83
7/4/2025,Rangpur,0,31.3,25.8,8.8,86
7/5/2025,Rangpur,0,30.1,25.2,6.7,87
7/6/2025,Rangpur,0,32.1,25.7,6.3,84
7/7/2025,Rangpur,3,32,25.4,2.1,80
7/8/2025,Rangpur,0,31.8,25.2,2.2,80
7/9/2025,Rangpur,5,30.8,25.1,3.2,84
7/10/2025,Rangpur,0,31.2,24.7,2.2,83
7/11/2025,Rangpur,0,32.9,25.1,2.1,81
7/12/2025,Rangpur,2,34.5,26.1,0.1,79
7/13/2025,Rangpur,3,34.4,26.6,7.8,80
7/14/2025,Rangpur,3,32.9,26.1,3.8,82
7/15/2025,Rangpur,3,30.2,25.3,16.9,89
7/16/2025,Rangpur,2,31.7,25.6,4,87
7/17/2025,Rangpur,0,32.9,24.9,7,86
7/18/2025,Rangpur,0,33.4,25.7,3.5,84
7/19/2025,Rangpur,0,33.9,26.4,12.1,84
7/20/2025,Rangpur,7,30.9,25.9,27.5,91
7/21/2025,Rangpur,0,33.1,25.8,4.6,87
7/22/2025,Rangpur,5,32.9,26.4,13.3,88
7/23/2025,Rangpur,4,35.1,26.8,0.5,80
7/24/2025,Rangpur,4,35.1,26.9,27.4,83
7/25/2025,Rangpur,0,34.2,26.7,20,81
7/26/2025,Rangpur,0,32.3,26.8,1.7,80
7/27/2025,Rangpur,16,31.5,26,20.2,88
7/28/2025,Rangpur,10,30.7,25.5,8.7,87
7/29/2025,Rangpur,5,31.9,25.7,3.5,84
7/30/2025,Rangpur,3,32.4,25.9,5,84
7/31/2025,Rangpur,5,31.2,25.8,2,83
8/1/2025,Rangpur,0,32.1,25.8,8.5,86
8/2/2025,Rangpur,0,30.6,25.6,30.9,90
8/3/2025,Rangpur,0,30.6,25,31.7,94
8/4/2025,Rangpur,9,30.9,24.5,24.7,92
8/5/2025,Rangpur,4,30.6,25.2,26.5,90
8/6/2025,Rangpur,4,32.2,24.9,10.7,87
8/7/2025,Rangpur,7,31.8,25.3,15.3,90
8/8/2025,Rangpur,0,31,24.9,23.5,90
8/9/2025,Rangpur,0,31.5,25.4,5.9,87
8/10/2025,Rangpur,7,30.2,24.8,22.9,92
8/11/2025,Rangpur,0,32.6,25,18,89
8/12/2025,Rangpur,5,32.4,25.7,20.9,90
8/13/2025,Rangpur,4,28.2,25.5,20.2,94
8/14/2025,Rangpur,5,31.3,25,6.1,89
8/15/2025,Rangpur,0,32.7,25.3,0.4,85
8/16/2025,Rangpur,0,33.6,25.6,1,81
8/17/2025,Rangpur,5,33.5,27,5.7,84
8/18/2025,Rangpur,4,32.3,26.3,17.8,87
8/19/2025,Rangpur,0,31.8,25.8,2.5,85
8/20/2025,Rangpur,0,31.2,24.8,10.3,88
8/21/2025,Rangpur,0,30.5,24.5,20.4,90
8/22/2025,Rangpur,27,31.2,24.6,5.6,85
8/23/2025,Rangpur,0,31.2,26.1,2.5,81
8/24/2025,Rangpur,3,30.3,25.7,7.9,86
8/25/2025,Rangpur,0,30.7,25.3,7,89
8/26/2025,Rangpur,6,32.7,25.8,1.1,87
8/27/2025,Rangpur,5,32.2,25.3,26.2,86
8/28/2025,Rangpur,0,31.3,25.2,2.9,88
8/29/2025,Rangpur,0,30.4,25.3,3.3,89
8/30/2025,Rangpur,0,30.2,24.8,8.2,91
8/31/2025,Rangpur,0,32.1,25,2.6,88
9/1/2025,Rangpur,0,33.9,25.9,1.8,83
9/2/2025,Rangpur,7,32.2,26.4,3.7,84
9/3/2025,Rangpur,6,32.8,26.2,7.5,86
9/4/2025,Rangpur,0,32.4,26,7.3,87
9/5/2025,Rangpur,0,32.4,26,5.9,86
9/6/2025,Rangpur,0,32.5,25.4,9.9,89
9/7/2025,Rangpur,3,31.7,25,8.4,90
9/8/2025,Rangpur,0,32.4,24.8,24.2,88
9/9/2025,Rangpur,2,32.8,25.4,22.1,88
9/10/2025,Rangpur,14,31,25.2,17.9,91
9/11/2025,Rangpur,10,30.9,24.9,12.1,92
9/12/2025,Rangpur,0,31.5,25.1,15.8,92
9/13/2025,Rangpur,0,31.2,24.7,16.5,91
9/14/2025,Rangpur,6,29.5,24.8,24.3,92
9/15/2025,Rangpur,7,29.7,25,19.1,92
9/16/2025,Rangpur,14,27.6,24.8,12.9,93
9/17/2025,Rangpur,6,30.1,23.9,14.1,92
9/18/2025,Rangpur,2,30.4,24,20,91
9/19/2025,Rangpur,1,30.7,24,14.4,92
9/20/2025,Rangpur,0,32,25.1,1.2,89
9/21/2025,Rangpur,3,32.3,25.2,2.3,88
9/22/2025,Rangpur,10,31.3,25.6,7.5,91
9/23/2025,Rangpur,15,32.6,25.4,0.3,85
9/24/2025,Rangpur,5,31.9,25.5,3.1,90
9/25/2025,Rangpur,36,33.6,25.6,0.1,85
9/26/2025,Rangpur,0,35,26.6,0,82
9/27/2025,Rangpur,0,32.4,26.3,5.3,86
9/28/2025,Rangpur,17,32.1,25.6,1,88
9/29/2025,Rangpur,14,32.7,25.5,0.6,86
9/30/2025,Rangpur,0,33.3,25.8,4.2,85
10/1/2025,Rangpur,13,28.7,24.3,14.4,90
10/2/2025,Rangpur,0,28.6,24.4,12.5,91
10/3/2025,Rangpur,0,29.3,24.8,14,90
10/4/2025,Rangpur,0,29.3,24.7,24,93
10/5/2025,Rangpur,23,25.5,24,35.2,95
10/6/2025,Rangpur,11,28.9,23.6,4.1,92
10/7/2025,Rangpur,10,30.3,24.4,1.8,90
10/8/2025,Rangpur,6,29.6,23.9,1,91
10/9/2025,Rangpur,32,30.5,23.7,4.9,88
10/10/2025,Rangpur,0,30.8,23.6,0.4,88
10/11/2025,Rangpur,0,30.6,23.8,0.6,86
10/12/2025,Rangpur,23,30.2,23,0,84
10/13/2025,Rangpur,7,30.5,22.7,0.5,87
10/14/2025,Rangpur,47,30.5,21.8,0.1,83
10/15/2025,Rangpur,19,31.2,22.5,0.1,83
10/16/2025,Rangpur,6,31.6,23,0.5,83
10/17/2025,Rangpur,0,32,24,0.4,84
10/18/2025,Rangpur,0,31.7,23.9,0,82
10/19/2025,Rangpur,20,32.3,23.5,0,81
10/20/2025,Rangpur,23,31.7,23,1.2,80
10/21/2025,Rangpur,41,31.6,22.1,0,82
10/22/2025,Rangpur,2,31.4,21.5,0,82
10/23/2025,Rangpur,17,30.6,22.7,0.2,81
10/24/2025,Rangpur,0,31.3,22.8,0,80
10/25/2025,Rangpur,0,30.7,22.7,0.3,84
10/26/2025,Rangpur,51,30.6,22.1,0.1,81
10/27/2025,Rangpur,12,30.4,23.9,0,80
10/28/2025,Rangpur,19,31,22.6,0,79
10/29/2025,Rangpur,16,29.6,24.6,0.6,82
10/30/2025,Rangpur,13,26.7,23.2,9.5,89
10/31/2025,Rangpur,0,26.8,22.3,15.8,88
1/1/2022,Sylhet,0,24.4,11.9,0,78
1/2/2022,Sylhet,0,25.2,11.3,0,77
1/3/2022,Sylhet,0,24.7,12,0,82
1/4/2022,Sylhet,0,24.6,11.9,0,81
1/5/2022,Sylhet,0,24.7,11.6,0,80
1/6/2022,Sylhet,0,24.8,12,0,80
1/7/2022,Sylhet,0,25.9,12.2,0,74
1/8/2022,Sylhet,0,26.2,12.7,0,69
1/9/2022,Sylhet,0,26,13,0,73
1/10/2022,Sylhet,0,26,13.8,0,76
1/11/2022,Sylhet,0,25.8,15.1,0.4,76
1/12/2022,Sylhet,0,24.2,16.7,10.4,83
1/13/2022,Sylhet,0,23.5,15.4,17.2,84
1/14/2022,Sylhet,0,21.8,13.3,0.1,84
1/15/2022,Sylhet,0,22.1,12.3,0,76
1/16/2022,Sylhet,0,23.3,10.7,0,77
1/17/2022,Sylhet,0,25,10.6,0,81
1/18/2022,Sylhet,0,25.3,12.9,0,76
1/19/2022,Sylhet,0,23.9,13,0.2,78
1/20/2022,Sylhet,0,22.9,12.5,0.6,83
1/21/2022,Sylhet,0,22,12.9,0.6,83
1/22/2022,Sylhet,0,23.1,13,0,78
1/23/2022,Sylhet,0,24.1,13.3,0,73
1/24/2022,Sylhet,0,23.9,15.9,0.9,75
1/25/2022,Sylhet,0,23.2,14.5,0.2,82
1/26/2022,Sylhet,0,23.9,14.5,7.1,82
1/27/2022,Sylhet,0,20.9,13.4,1.8,89
1/28/2022,Sylhet,0,20.8,11.4,0.1,76
1/29/2022,Sylhet,0,20.9,8.2,0,73
1/30/2022,Sylhet,0,21,9.3,0.1,74
1/31/2022,Sylhet,0,22.2,10.3,0,73
2/1/2022,Sylhet,0,20.7,11.4,3.1,79
2/2/2022,Sylhet,0,22.8,12.6,8.4,78
2/3/2022,Sylhet,0,22.9,13.3,0.1,76
2/4/2022,Sylhet,0,24.5,13.9,5.8,77
2/5/2022,Sylhet,0,20,12.6,8.6,84
2/6/2022,Sylhet,0,20.4,9.3,0.3,80
2/7/2022,Sylhet,0,21.8,9.6,0,77
2/8/2022,Sylhet,0,22,10.5,0,78
2/9/2022,Sylhet,0,23.1,10.6,0,77
2/10/2022,Sylhet,0,19.2,12.1,0.9,86
2/11/2022,Sylhet,0,23.6,12.9,0.2,77
2/12/2022,Sylhet,0,22.5,12,0,74
2/13/2022,Sylhet,0,26.1,10.8,0,69
2/14/2022,Sylhet,0,26.4,10.8,0,71
2/15/2022,Sylhet,0,26.3,11,0,70
2/16/2022,Sylhet,0,25.5,11.7,0,67
2/17/2022,Sylhet,0,25.8,11.2,0,67
2/18/2022,Sylhet,0,26.5,11.9,0,65
2/19/2022,Sylhet,0,26,12.4,0,58
2/20/2022,Sylhet,0,25.3,11.3,0.9,62
2/21/2022,Sylhet,0,24.4,13.1,2.3,73
2/22/2022,Sylhet,0,26.2,13.6,0.2,62
2/23/2022,Sylhet,0,27.6,15.9,0,56
2/24/2022,Sylhet,0,28,14.5,0.6,66
2/25/2022,Sylhet,0,27.6,16.6,7.6,81
2/26/2022,Sylhet,0,28,15,0,75
2/27/2022,Sylhet,0,28,14.3,0,73
2/28/2022,Sylhet,0,27.9,15.5,0.2,75
3/1/2022,Sylhet,0,28.6,16,0,65
3/2/2022,Sylhet,0,29,13.9,0,62
3/3/2022,Sylhet,0,30,14.4,0,63
3/4/2022,Sylhet,0,29.4,14.4,0,65
3/5/2022,Sylhet,0,30,14.4,0,62
3/6/2022,Sylhet,0,31.1,16.1,0,57
3/7/2022,Sylhet,0,34.8,15.5,0,53
3/8/2022,Sylhet,0,34.4,17.3,0,54
3/9/2022,Sylhet,0,33.7,16.9,0,56
3/10/2022,Sylhet,0,34.4,18.4,0,55
3/11/2022,Sylhet,0,33.6,18,0,55
3/12/2022,Sylhet,0,33.7,17.3,0,56
3/13/2022,Sylhet,0,34.5,17.3,0,58
3/14/2022,Sylhet,0,35.5,18.1,0,60
3/15/2022,Sylhet,0,35.2,18.4,0,55
3/16/2022,Sylhet,0,34.1,19.3,0,60
3/17/2022,Sylhet,0,34.7,19.3,0,59
3/18/2022,Sylhet,0,35.3,19.4,0,60
3/19/2022,Sylhet,0,34.8,20.1,0,61
3/20/2022,Sylhet,0,33.9,19.1,0,62
3/21/2022,Sylhet,0,33.3,18.7,0,60
3/22/2022,Sylhet,0,34.8,19.9,0,66
3/23/2022,Sylhet,0,36,21.1,0,57
3/24/2022,Sylhet,0,26.9,22.1,5.8,78
3/25/2022,Sylhet,0,26.7,19.4,7.2,86
3/26/2022,Sylhet,0,26.6,20.2,42.4,88
3/27/2022,Sylhet,0,30.3,19.2,5.8,83
3/28/2022,Sylhet,0,27.8,20.9,2.3,88
3/29/2022,Sylhet,0,29.1,20.3,7.2,85
3/30/2022,Sylhet,0,25.5,21.2,2.9,89
3/31/2022,Sylhet,0,30,21.5,13.1,86
4/1/2022,Sylhet,0,26.5,21.4,33.4,91
4/2/2022,Sylhet,0,31,21.2,0.8,82
4/3/2022,Sylhet,0,29.8,21.5,18,86
4/4/2022,Sylhet,0,26.9,21.4,17.8,89
4/5/2022,Sylhet,0,31.2,21.6,1.8,84
4/6/2022,Sylhet,0,30.4,22.1,10.1,82
4/7/2022,Sylhet,0,32.4,22.3,0.1,79
4/8/2022,Sylhet,0,31.9,22.4,14.8,84
4/9/2022,Sylhet,0,28.5,20.9,8.2,88
4/10/2022,Sylhet,0,28.8,20.6,71.3,89
4/11/2022,Sylhet,0,29.6,20.8,66.8,86
4/12/2022,Sylhet,0,28.4,20.8,12.5,89
4/13/2022,Sylhet,0,29.7,22.3,12.6,87
4/14/2022,Sylhet,0,29.8,22.2,23,91
4/15/2022,Sylhet,0,27,21.1,13.9,89
4/16/2022,Sylhet,0,23.7,20.8,10.2,89
4/17/2022,Sylhet,0,29.8,20.8,4.8,86
4/18/2022,Sylhet,0,30.9,20.7,3.2,83
4/19/2022,Sylhet,0,30.1,20.6,17.6,84
4/20/2022,Sylhet,0,26.6,20.4,38.1,91
4/21/2022,Sylhet,0,30.1,18.9,0,76
4/22/2022,Sylhet,0,27.1,21.5,15.4,89
4/23/2022,Sylhet,0,29.4,22.3,8.6,89
4/24/2022,Sylhet,0,30.3,22.6,2.2,88
4/25/2022,Sylhet,0,32.6,23.2,2.7,83
4/26/2022,Sylhet,0,32.8,24,1.7,81
4/27/2022,Sylhet,0,32.5,22.1,19.8,82
4/28/2022,Sylhet,0,32.8,20.8,7.8,81
4/29/2022,Sylhet,0,32,24.1,22.2,87
4/30/2022,Sylhet,0,32.2,21.8,0.7,80
5/1/2022,Sylhet,0,31.2,21.7,0.1,79
5/2/2022,Sylhet,0,30.1,21.7,2.3,84
5/3/2022,Sylhet,0,31.8,21,3,81
5/4/2022,Sylhet,0,30.3,20.8,2,82
5/5/2022,Sylhet,0,30.2,22.3,1.5,81
5/6/2022,Sylhet,0,32.2,23,1.5,78
5/7/2022,Sylhet,0,32.3,23.5,1.3,78
5/8/2022,Sylhet,0,33.2,23.8,0,77
5/9/2022,Sylhet,0,29.4,25.1,1.2,84
5/10/2022,Sylhet,0,28.7,23.9,9.4,90
5/11/2022,Sylhet,0,29.3,22.8,77.4,92
5/12/2022,Sylhet,0,30,23.6,55.2,91
5/13/2022,Sylhet,0,26.4,23.2,130.3,96
5/14/2022,Sylhet,0,27.1,22.9,107.1,95
5/15/2022,Sylhet,0,27.5,22.9,47.1,90
5/16/2022,Sylhet,0,29.7,23,44.1,88
5/17/2022,Sylhet,0,27.5,22.7,68.4,90
5/18/2022,Sylhet,0,29.6,22.9,39.3,89
5/19/2022,Sylhet,0,31.2,22.9,22.5,86
5/20/2022,Sylhet,0,31.1,22.5,18.1,87
5/21/2022,Sylhet,0,29.4,22.7,31.9,90
5/22/2022,Sylhet,0,30.6,22.4,39.1,85
5/23/2022,Sylhet,0,30.1,22.9,15.5,86
5/24/2022,Sylhet,0,33.2,23.2,0.6,76
5/25/2022,Sylhet,0,29.2,24.8,1.6,87
5/26/2022,Sylhet,0,30.9,23,13.6,86
5/27/2022,Sylhet,0,30.1,22.3,39.6,86
5/28/2022,Sylhet,0,31.3,21.5,27.3,82
5/29/2022,Sylhet,0,32,22.9,4.7,82
5/30/2022,Sylhet,0,31.9,23.7,16.7,85
5/31/2022,Sylhet,0,31.8,24.3,11.4,86
6/1/2022,Sylhet,0,31.6,24.5,13,86
6/2/2022,Sylhet,0,30.3,24.5,37.2,91
6/3/2022,Sylhet,0,27.7,24.1,43.7,94
6/4/2022,Sylhet,0,27.8,24,28,92
6/5/2022,Sylhet,0,29.9,23.5,56.9,90
6/6/2022,Sylhet,0,30.4,23.7,38.5,91
6/7/2022,Sylhet,0,31.1,24,44.8,89
6/8/2022,Sylhet,0,31,24.5,38,89
6/9/2022,Sylhet,0,29.6,24.1,59.1,92
6/10/2022,Sylhet,0,30.4,24.2,53.4,92
6/11/2022,Sylhet,0,32.2,23.6,7.3,84
6/12/2022,Sylhet,0,29.5,24,37.3,89
6/13/2022,Sylhet,0,28.3,23.9,42.8,93
6/14/2022,Sylhet,0,29.5,23.5,74.2,93
6/15/2022,Sylhet,0,27.1,23.3,93.9,96
6/16/2022,Sylhet,0,25.8,23.6,71,95
6/17/2022,Sylhet,0,26.2,24.2,64.8,94
6/18/2022,Sylhet,0,26.3,23.8,69.4,95
6/19/2022,Sylhet,0,28.5,23.5,44.1,93
6/20/2022,Sylhet,0,29.2,23.6,39.4,91
6/21/2022,Sylhet,0,29.2,24,16.3,90
6/22/2022,Sylhet,0,31.1,24,22.1,87
6/23/2022,Sylhet,0,30.4,24.9,9.5,88
6/24/2022,Sylhet,0,29.7,24.9,19.9,89
6/25/2022,Sylhet,0,31.4,24.3,8.7,86
6/26/2022,Sylhet,0,31.6,24.6,6.3,84
6/27/2022,Sylhet,0,31.3,25,14.6,88
6/28/2022,Sylhet,0,28.6,24.6,27.4,93
6/29/2022,Sylhet,0,28.3,24.2,25.8,94
6/30/2022,Sylhet,0,27.9,24,47.2,93
7/1/2022,Sylhet,0,30.3,23.9,89.2,89
7/2/2022,Sylhet,0,33.2,24.5,13.7,83
7/3/2022,Sylhet,0,31.6,25,8.8,86
7/4/2022,Sylhet,0,31.7,24.7,17.7,86
7/5/2022,Sylhet,0,31.9,25.5,24.6,85
7/6/2022,Sylhet,0,32.2,24.9,14.8,84
7/7/2022,Sylhet,0,33.8,25,2.5,79
7/8/2022,Sylhet,0,32.2,25.5,7.7,85
7/9/2022,Sylhet,0,33,24.8,7.6,84
7/10/2022,Sylhet,0,33.4,25.4,9.3,84
7/11/2022,Sylhet,0,32.5,25.1,41,84
7/12/2022,Sylhet,0,34.1,25.7,16.5,81
7/13/2022,Sylhet,0,35.2,25.5,17.1,82
7/14/2022,Sylhet,0,36.1,25.9,7.4,78
7/15/2022,Sylhet,0,35,26.1,14.6,80
7/16/2022,Sylhet,0,33.8,25.7,39.5,82
7/17/2022,Sylhet,0,33.2,25.7,29,86
7/18/2022,Sylhet,0,31.6,25.2,24.6,87
7/19/2022,Sylhet,0,31.4,24.7,21,89
7/20/2022,Sylhet,0,32.4,25.3,23.1,87
7/21/2022,Sylhet,0,32.9,25.4,12.9,85
7/22/2022,Sylhet,0,33.5,25.7,6.8,84
7/23/2022,Sylhet,0,32.7,25.4,62.1,88
7/24/2022,Sylhet,0,28.1,25.1,32.7,91
7/25/2022,Sylhet,0,29.2,24.6,15.5,89
7/26/2022,Sylhet,0,30.8,24,18.2,88
7/27/2022,Sylhet,0,32.4,24.3,2.6,86
7/28/2022,Sylhet,0,31.1,25,29.8,89
7/29/2022,Sylhet,0,32.5,25.2,2.2,86
7/30/2022,Sylhet,0,31.9,25.1,25.3,87
7/31/2022,Sylhet,0,28.7,24.8,44.5,92
8/1/2022,Sylhet,0,29.8,24.4,14.6,90
8/2/2022,Sylhet,0,32.1,24.9,20.7,88
8/3/2022,Sylhet,0,32.5,25.5,36.9,88
8/4/2022,Sylhet,0,33.1,25.1,23.8,85
8/5/2022,Sylhet,0,32.6,26.2,20.6,83
8/6/2022,Sylhet,0,31.8,25.3,22,86
8/7/2022,Sylhet,0,34.2,25.8,16.9,84
8/8/2022,Sylhet,0,33.7,25.7,18.4,84
8/9/2022,Sylhet,0,33.4,25.5,14.8,82
8/10/2022,Sylhet,0,33.2,26.1,6,79
8/11/2022,Sylhet,0,34.1,25.6,0.1,75
8/12/2022,Sylhet,0,32.8,26.2,0.6,76
8/13/2022,Sylhet,0,31,26.2,8.7,86
8/14/2022,Sylhet,0,33.1,25.7,19.1,88
8/15/2022,Sylhet,0,32.8,25.7,7,81
8/16/2022,Sylhet,0,32.4,25.1,4.8,85
8/17/2022,Sylhet,0,32.8,25.6,1.7,84
8/18/2022,Sylhet,0,36.3,26.8,0.5,77
8/19/2022,Sylhet,0,34.7,26.5,5,78
8/20/2022,Sylhet,0,33.7,26.7,1.8,79
8/21/2022,Sylhet,0,33.1,25.7,4.2,81
8/22/2022,Sylhet,1,32.4,25.4,14.5,83
8/23/2022,Sylhet,0,32.9,25.6,51.8,85
8/24/2022,Sylhet,0,32.8,25,37.7,81
8/25/2022,Sylhet,0,32.8,24.9,0,79
8/26/2022,Sylhet,0,33.6,25.5,0.5,79
8/27/2022,Sylhet,0,28.8,25.3,22.2,91
8/28/2022,Sylhet,0,30.3,24.6,9.4,89
8/29/2022,Sylhet,0,32,24.9,7.3,87
8/30/2022,Sylhet,0,32.1,25.9,1.9,88
8/31/2022,Sylhet,0,31,25.4,7.1,88
9/1/2022,Sylhet,0,31.4,24.4,10.2,88
9/2/2022,Sylhet,0,30.6,24.6,13.4,89
9/3/2022,Sylhet,0,28.2,24.5,64.6,94
9/4/2022,Sylhet,1,28.5,24.6,32.2,94
9/5/2022,Sylhet,0,29.7,24.4,45.7,90
9/6/2022,Sylhet,0,31.7,24.1,14.9,88
9/7/2022,Sylhet,1,32.8,25.4,0.5,84
9/8/2022,Sylhet,0,34.2,26.6,0.2,82
9/9/2022,Sylhet,0,35.8,26.5,0,74
9/10/2022,Sylhet,0,32.7,25,25.6,86
9/11/2022,Sylhet,1,30.4,24.2,62.4,87
9/12/2022,Sylhet,1,30.6,24,44.5,90
9/13/2022,Sylhet,0,29.6,24.2,6.9,91
9/14/2022,Sylhet,0,29,24.2,16.5,91
9/15/2022,Sylhet,0,29.9,24.5,12.8,89
9/16/2022,Sylhet,0,29.8,24,12.4,89
9/17/2022,Sylhet,0,31.7,24.4,6.3,85
9/18/2022,Sylhet,0,32.4,25.4,5.4,85
9/19/2022,Sylhet,2,32.8,24.9,34.6,84
9/20/2022,Sylhet,0,31.9,24.9,13.8,87
9/21/2022,Sylhet,0,31.7,24,10.3,84
9/22/2022,Sylhet,0,31.5,24.5,4.4,86
9/23/2022,Sylhet,1,30.9,24.4,26.1,89
9/24/2022,Sylhet,0,30.4,24.2,20,90
